file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
u_mand_factor\set84\u_mand_factor_0.6.py,u_mand_factor,84,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,12,55.199995,73.599999,28.319998,1,1,1084,0
u_mand_factor\set84\u_mand_factor_0.7.py,u_mand_factor,84,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,12,64.399999,78.199999,33.039999,1,1,1084,0
u_mand_factor\set84\u_mand_factor_0.8.py,u_mand_factor,84,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,12,73.6,82.800002,37.76,1,1,1084,0
u_mand_factor\set84\u_mand_factor_0.9.py,u_mand_factor,84,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180006,40,12,82.800002,87.400008,38.520001,1,1,1084,2
u_mand_factor\set85\u_mand_factor_0.1.py,u_mand_factor,85,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,12,9.199999,50.599998,6.619999,1,0,1085,0
u_mand_factor\set85\u_mand_factor_0.2.py,u_mand_factor,85,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,12,18.400002,55.200003,13.240002,1,0,1085,0
u_mand_factor\set85\u_mand_factor_0.3.py,u_mand_factor,85,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,12,27.600001,59.8,19.860001,1,1,1085,0
u_mand_factor\set85\u_mand_factor_0.4.py,u_mand_factor,85,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079994,40,12,36.799995,64.399991,26.479997,1,1,1085,0
u_mand_factor\set85\u_mand_factor_0.5.py,u_mand_factor,85,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,45.999999,69.000001,33.099999,1,1,1085,0
u_mand_factor\set85\u_mand_factor_0.6.py,u_mand_factor,85,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,12,55.199999,73.599997,39.719999,1,1,1085,0
u_mand_factor\set85\u_mand_factor_0.7.py,u_mand_factor,85,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740003,40,12,64.400002,78.200005,46.340002,1,1,1085,0
u_mand_factor\set85\u_mand_factor_0.8.py,u_mand_factor,85,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959996,40,12,73.600001,82.799994,52.960001,1,1,1085,0
u_mand_factor\set85\u_mand_factor_0.9.py,u_mand_factor,85,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180002,40,12,82.799999,87.400003,59.579999,1,1,1085,0
u_mand_factor\set86\u_mand_factor_0.1.py,u_mand_factor,86,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,10,9.199998,50.599997,4.879999,1,0,1086,0
u_mand_factor\set86\u_mand_factor_0.2.py,u_mand_factor,86,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639999,40,10,18.4,55.199999,9.76,1,0,1086,0
u_mand_factor\set86\u_mand_factor_0.3.py,u_mand_factor,86,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,10,27.6,59.799997,14.64,1,1,1086,0
u_mand_factor\set86\u_mand_factor_0.4.py,u_mand_factor,86,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,10,36.800003,64.400002,19.520002,1,1,1086,0
u_mand_factor\set86\u_mand_factor_0.5.py,u_mand_factor,86,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300005,40,10,46.000001,69.000007,24.400001,1,1,1086,0
u_mand_factor\set86\u_mand_factor_0.6.py,u_mand_factor,86,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,10,55.199999,73.599999,29.279999,1,1,1086,0
u_mand_factor\set86\u_mand_factor_0.7.py,u_mand_factor,86,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740006,40,10,64.400001,78.200008,34.160001,1,1,1086,0
u_mand_factor\set86\u_mand_factor_0.8.py,u_mand_factor,86,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,10,73.599999,82.8,39.039999,1,1,1086,0
u_mand_factor\set86\u_mand_factor_0.9.py,u_mand_factor,86,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179997,40,13,82.799998,87.399995,39.599999,1,1,1086,1
u_mand_factor\set87\u_mand_factor_0.1.py,u_mand_factor,87,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,13,9.200005,50.600003,4.286669,1,0,1087,0
u_mand_factor\set87\u_mand_factor_0.2.py,u_mand_factor,87,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640001,40,13,18.400001,55.200001,8.573334,1,0,1087,0
u_mand_factor\set87\u_mand_factor_0.3.py,u_mand_factor,87,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.600003,59.800005,12.860002,1,1,1087,0
u_mand_factor\set87\u_mand_factor_0.4.py,u_mand_factor,87,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079997,40,13,36.799997,64.399995,17.146665,1,1,1087,0
u_mand_factor\set87\u_mand_factor_0.5.py,u_mand_factor,87,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,21.433334,1,1,1087,0
u_mand_factor\set87\u_mand_factor_0.6.py,u_mand_factor,87,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520003,40,13,55.200002,73.600005,25.720001,1,1,1087,0
u_mand_factor\set87\u_mand_factor_0.7.py,u_mand_factor,87,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.4,78.200001,30.006667,1,1,1087,0
u_mand_factor\set87\u_mand_factor_0.8.py,u_mand_factor,87,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960001,40,13,73.600001,82.800001,34.293334,1,1,1087,0
u_mand_factor\set87\u_mand_factor_0.9.py,u_mand_factor,87,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.800002,87.400001,38.580001,1,1,1087,0
u_mand_factor\set88\u_mand_factor_0.1.py,u_mand_factor,88,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420001,40,13,9.200001,50.600001,4.601819,1,0,1088,0
u_mand_factor\set88\u_mand_factor_0.2.py,u_mand_factor,88,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,13,18.400001,55.199997,9.203637,1,0,1088,0
u_mand_factor\set88\u_mand_factor_0.3.py,u_mand_factor,88,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,13,27.599998,59.8,13.805453,1,1,1088,0
u_mand_factor\set88\u_mand_factor_0.4.py,u_mand_factor,88,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.799999,64.399998,18.407272,1,1,1088,0
u_mand_factor\set88\u_mand_factor_0.5.py,u_mand_factor,88,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,45.999999,69.000001,23.00909,1,1,1088,0
u_mand_factor\set88\u_mand_factor_0.6.py,u_mand_factor,88,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,13,55.2,73.599997,27.610909,1,1,1088,0
u_mand_factor\set88\u_mand_factor_0.7.py,u_mand_factor,88,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,13,64.4,78.199999,32.212727,1,1,1088,0
u_mand_factor\set88\u_mand_factor_0.8.py,u_mand_factor,88,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,13,73.599997,82.799999,36.814544,1,1,1088,0
u_mand_factor\set88\u_mand_factor_0.9.py,u_mand_factor,88,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.8,87.400001,41.416364,1,1,1088,0
u_mand_factor\set89\u_mand_factor_0.1.py,u_mand_factor,89,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420004,40,13,9.199999,50.600006,4.601818,1,0,1089,0
u_mand_factor\set89\u_mand_factor_0.2.py,u_mand_factor,89,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,13,18.400001,55.200006,9.203637,1,0,1089,0
u_mand_factor\set89\u_mand_factor_0.3.py,u_mand_factor,89,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,13,27.599998,59.8,13.805453,1,1,1089,0
u_mand_factor\set89\u_mand_factor_0.4.py,u_mand_factor,89,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.800002,64.399998,18.407274,1,1,1089,0
u_mand_factor\set89\u_mand_factor_0.5.py,u_mand_factor,89,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,13,45.999999,69.000001,23.00909,1,1,1089,0
u_mand_factor\set89\u_mand_factor_0.6.py,u_mand_factor,89,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520003,40,13,55.200003,73.600005,27.610911,1,1,1089,0
u_mand_factor\set89\u_mand_factor_0.7.py,u_mand_factor,89,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739997,40,13,64.399998,78.199995,32.212726,1,1,1089,0
u_mand_factor\set89\u_mand_factor_0.8.py,u_mand_factor,89,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,13,73.600002,82.799997,36.814547,1,1,1089,0
u_mand_factor\set89\u_mand_factor_0.9.py,u_mand_factor,89,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,11,82.799999,87.400001,38.579999,1,1,1089,3
u_mand_factor\set90\u_mand_factor_0.1.py,u_mand_factor,90,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419997,40,12,9.199999,50.599995,4.279999,1,0,1090,0
u_mand_factor\set90\u_mand_factor_0.2.py,u_mand_factor,90,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,12,18.399999,55.200003,8.559999,1,0,1090,0
u_mand_factor\set90\u_mand_factor_0.3.py,u_mand_factor,90,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,12,27.600001,59.8,12.840001,1,1,1090,0
u_mand_factor\set90\u_mand_factor_0.4.py,u_mand_factor,90,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080003,40,12,36.800001,64.400005,17.120001,1,1,1090,0
u_mand_factor\set90\u_mand_factor_0.5.py,u_mand_factor,90,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,46.000002,69.000001,21.400001,1,1,1090,0
u_mand_factor\set90\u_mand_factor_0.6.py,u_mand_factor,90,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519998,40,12,55.199998,73.599997,25.679999,1,1,1090,0
u_mand_factor\set90\u_mand_factor_0.7.py,u_mand_factor,90,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,12,64.400001,78.200001,29.960001,1,1,1090,0
u_mand_factor\set90\u_mand_factor_0.8.py,u_mand_factor,90,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960004,40,12,73.6,82.800006,34.24,1,1,1090,0
u_mand_factor\set90\u_mand_factor_0.9.py,u_mand_factor,90,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179998,40,12,82.799999,87.399998,38.519999,1,1,1090,0
u_mand_factor\set91\u_mand_factor_0.1.py,u_mand_factor,91,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,10,9.200002,50.600002,4.400001,1,0,1091,0
u_mand_factor\set91\u_mand_factor_0.2.py,u_mand_factor,91,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,10,18.400001,55.200003,8.800001,1,0,1091,0
u_mand_factor\set91\u_mand_factor_0.3.py,u_mand_factor,91,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860001,40,10,27.600002,59.800001,13.200001,1,1,1091,0
u_mand_factor\set91\u_mand_factor_0.4.py,u_mand_factor,91,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,10,36.8,64.400003,17.6,1,1,1091,0
u_mand_factor\set91\u_mand_factor_0.5.py,u_mand_factor,91,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.0,69.000003,22.0,1,1,1091,0
u_mand_factor\set91\u_mand_factor_0.6.py,u_mand_factor,91,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519994,40,10,55.199998,73.599992,26.399999,1,1,1091,0
u_mand_factor\set91\u_mand_factor_0.7.py,u_mand_factor,91,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739996,40,10,64.399998,78.199994,30.799999,1,1,1091,0
u_mand_factor\set91\u_mand_factor_0.8.py,u_mand_factor,91,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,10,73.599998,82.799998,35.199999,1,1,1091,0
u_mand_factor\set91\u_mand_factor_0.9.py,u_mand_factor,91,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180002,40,15,82.8,87.400003,38.52,1,1,1091,2
u_mand_factor\set92\u_mand_factor_0.1.py,u_mand_factor,92,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.42,40,10,9.2,50.6,4.286667,1,0,1092,0
u_mand_factor\set92\u_mand_factor_0.2.py,u_mand_factor,92,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,10,18.400001,55.199998,8.573334,1,0,1092,0
u_mand_factor\set92\u_mand_factor_0.3.py,u_mand_factor,92,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,10,27.600002,59.799999,12.860001,1,1,1092,0
u_mand_factor\set92\u_mand_factor_0.4.py,u_mand_factor,92,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,10,36.800002,64.4,17.146668,1,1,1092,0
u_mand_factor\set92\u_mand_factor_0.5.py,u_mand_factor,92,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,10,46.000003,69.000005,21.433335,1,1,1092,0
u_mand_factor\set92\u_mand_factor_0.6.py,u_mand_factor,92,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,10,55.199999,73.600003,25.719999,1,1,1092,0
u_mand_factor\set92\u_mand_factor_0.7.py,u_mand_factor,92,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,10,64.399999,78.200002,30.006666,1,1,1092,0
u_mand_factor\set92\u_mand_factor_0.8.py,u_mand_factor,92,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,10,73.600001,82.8,34.293334,1,1,1092,0
u_mand_factor\set92\u_mand_factor_0.9.py,u_mand_factor,92,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,10,82.8,87.400001,41.416364,1,1,1092,1
u_mand_factor\set93\u_mand_factor_0.1.py,u_mand_factor,93,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419999,40,10,9.200002,50.599999,4.601819,1,0,1093,0
u_mand_factor\set93\u_mand_factor_0.2.py,u_mand_factor,93,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,10,18.399997,55.199998,9.203635,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.3.py,u_mand_factor,93,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,10,27.599999,59.799995,13.805454,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.4.py,u_mand_factor,93,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,10,36.8,64.4,18.407273,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.5.py,u_mand_factor,93,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,10,46.000001,69.000001,23.009091,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.6.py,u_mand_factor,93,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,10,55.199999,73.600003,27.610909,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.7.py,u_mand_factor,93,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739996,40,10,64.399999,78.199994,32.212727,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.8.py,u_mand_factor,93,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,10,73.600001,82.799999,36.814546,1,1,1093,0
u_mand_factor\set93\u_mand_factor_0.9.py,u_mand_factor,93,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,10,82.800001,87.399999,41.416364,1,1,1093,0
u_mand_factor\set94\u_mand_factor_0.1.py,u_mand_factor,94,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,13,9.2,50.600002,4.601818,1,0,1094,0
u_mand_factor\set94\u_mand_factor_0.2.py,u_mand_factor,94,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,13,18.4,55.200002,9.203636,1,0,1094,0
u_mand_factor\set94\u_mand_factor_0.3.py,u_mand_factor,94,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859998,40,13,27.6,59.799998,13.805455,1,1,1094,0
u_mand_factor\set94\u_mand_factor_0.4.py,u_mand_factor,94,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.08,40,13,36.8,64.4,18.407273,1,1,1094,0
u_mand_factor\set94\u_mand_factor_0.5.py,u_mand_factor,94,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,13,46.0,68.999999,23.009091,1,1,1094,0
u_mand_factor\set94\u_mand_factor_0.6.py,u_mand_factor,94,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,13,55.2,73.600001,27.610909,1,1,1094,0
u_mand_factor\set94\u_mand_factor_0.7.py,u_mand_factor,94,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740004,40,13,64.400001,78.200006,32.212728,1,1,1094,0
u_mand_factor\set94\u_mand_factor_0.8.py,u_mand_factor,94,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959998,40,13,73.600001,82.799998,36.814546,1,1,1094,0
u_mand_factor\set94\u_mand_factor_0.9.py,u_mand_factor,94,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.8,87.400001,41.416364,1,1,1094,0
u_mand_factor\set95\u_mand_factor_0.1.py,u_mand_factor,95,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419999,40,12,9.199999,50.599999,4.286666,1,0,1095,0
u_mand_factor\set95\u_mand_factor_0.2.py,u_mand_factor,95,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640005,40,12,18.400002,55.200007,8.573334,1,0,1095,0
u_mand_factor\set95\u_mand_factor_0.3.py,u_mand_factor,95,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,12,27.600001,59.799995,12.860001,1,1,1095,0
u_mand_factor\set95\u_mand_factor_0.4.py,u_mand_factor,95,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079999,40,12,36.8,64.399999,17.146667,1,1,1095,0
u_mand_factor\set95\u_mand_factor_0.5.py,u_mand_factor,95,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,45.999999,69.0,21.433333,1,1,1095,0
u_mand_factor\set95\u_mand_factor_0.6.py,u_mand_factor,95,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.52,40,12,55.200001,73.6,25.720001,1,1,1095,0
u_mand_factor\set95\u_mand_factor_0.7.py,u_mand_factor,95,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740004,40,12,64.399999,78.200006,30.006666,1,1,1095,0
u_mand_factor\set95\u_mand_factor_0.8.py,u_mand_factor,95,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959997,40,12,73.599997,82.799995,34.293332,1,1,1095,0
u_mand_factor\set95\u_mand_factor_0.9.py,u_mand_factor,95,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180004,40,12,82.800001,87.400006,39.600001,1,1,1095,1
u_mand_factor\set96\u_mand_factor_0.1.py,u_mand_factor,96,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,11,9.2,50.599997,4.408571,1,0,1096,0
u_mand_factor\set96\u_mand_factor_0.2.py,u_mand_factor,96,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639999,40,11,18.4,55.199999,8.817143,1,0,1096,0
u_mand_factor\set96\u_mand_factor_0.3.py,u_mand_factor,96,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859999,40,11,27.6,59.799999,13.225714,1,1,1096,0
u_mand_factor\set96\u_mand_factor_0.4.py,u_mand_factor,96,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079999,40,11,36.8,64.399999,17.634286,1,1,1096,0
u_mand_factor\set96\u_mand_factor_0.5.py,u_mand_factor,96,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,11,46.0,68.999999,22.042857,1,1,1096,0
u_mand_factor\set96\u_mand_factor_0.6.py,u_mand_factor,96,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520004,40,11,55.2,73.600006,26.451429,1,1,1096,0
u_mand_factor\set96\u_mand_factor_0.7.py,u_mand_factor,96,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739999,40,11,64.400001,78.199999,30.860001,1,1,1096,0
u_mand_factor\set96\u_mand_factor_0.8.py,u_mand_factor,96,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.96,40,11,73.6,82.8,35.268571,1,1,1096,0
u_mand_factor\set96\u_mand_factor_0.9.py,u_mand_factor,96,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179996,40,11,82.799999,87.399994,39.677142,1,1,1096,0
u_mand_factor\set97\u_mand_factor_0.1.py,u_mand_factor,97,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,9,9.200001,50.600002,4.408572,1,0,1097,0
u_mand_factor\set97\u_mand_factor_0.2.py,u_mand_factor,97,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,9,18.400001,55.199998,8.817143,1,0,1097,0
u_mand_factor\set97\u_mand_factor_0.3.py,u_mand_factor,97,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.86,40,9,27.6,59.8,13.225714,1,1,1097,0
u_mand_factor\set97\u_mand_factor_0.4.py,u_mand_factor,97,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080003,40,9,36.800001,64.400005,17.634286,1,1,1097,0
u_mand_factor\set97\u_mand_factor_0.5.py,u_mand_factor,97,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,45.999999,68.999999,22.042857,1,1,1097,0
u_mand_factor\set97\u_mand_factor_0.6.py,u_mand_factor,97,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.52,40,9,55.199998,73.6,26.451427,1,1,1097,0
u_mand_factor\set97\u_mand_factor_0.7.py,u_mand_factor,97,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,9,64.399999,78.199998,30.859999,1,1,1097,0
u_mand_factor\set97\u_mand_factor_0.8.py,u_mand_factor,97,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,9,73.599999,82.799999,35.268571,1,1,1097,0
u_mand_factor\set97\u_mand_factor_0.9.py,u_mand_factor,97,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180005,40,15,82.800002,87.400007,39.600001,1,1,1097,3
u_mand_factor\set98\u_mand_factor_0.1.py,u_mand_factor,98,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420003,40,15,9.199997,50.600005,4.279998,1,0,1098,0
u_mand_factor\set98\u_mand_factor_0.2.py,u_mand_factor,98,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.64,40,15,18.399999,55.2,8.559999,1,0,1098,0
u_mand_factor\set98\u_mand_factor_0.3.py,u_mand_factor,98,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,15,27.599998,59.799995,12.839999,1,1,1098,0
u_mand_factor\set98\u_mand_factor_0.4.py,u_mand_factor,98,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080006,40,15,36.800005,64.400008,17.120002,1,1,1098,0
u_mand_factor\set98\u_mand_factor_0.5.py,u_mand_factor,98,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,15,46.000001,69.0,21.400001,1,1,1098,0
u_mand_factor\set98\u_mand_factor_0.6.py,u_mand_factor,98,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.52,40,15,55.2,73.6,25.68,1,1,1098,0
